gene_id,length
ENSG00000073584,23692
ENSG00000073598,9117
ENSG00000073605,15259
ENSG00000073614,109263
ENSG00000073670,22858
ENSG00000073711,182166
ENSG00000073712,95167
ENSG00000073737,31378
ENSG00000073754,67345
ENSG00000073756,8632
ENSG00000073792,181912
ENSG00000073803,206153
ENSG00000073849,148051
ENSG00000073861,12886
ENSG00000073905,847
ENSG00000073910,452412
ENSG00000073921,112707
ENSG00000073969,166795
ENSG00000074047,257030
ENSG00000074054,311700
ENSG00000074071,1260
ENSG00000074181,41957
ENSG00000074201,122858
ENSG00000074211,243022
ENSG00000074219,21862
ENSG00000074266,34060
ENSG00000074276,53463
ENSG00000074317,10474
ENSG00000074319,58615
ENSG00000074356,44088
ENSG00000074370,40594
ENSG00000074410,60468
ENSG00000074416,363128
ENSG00000074527,133382
ENSG00000074582,4679
ENSG00000074590,76693
ENSG00000074603,75241
ENSG00000074621,49629
ENSG00000074657,123880
ENSG00000074660,11886
ENSG00000074695,31442
ENSG00000074696,47931
ENSG00000074706,202296
ENSG00000074755,138585
ENSG00000074771,60471
ENSG00000074800,18190
ENSG00000074842,28988
ENSG00000074855,11632
ENSG00000074935,16866
ENSG00000074964,158176
ENSG00000074966,67857
ENSG00000075035,121249
ENSG00000075043,72467
ENSG00000075073,13015
ENSG00000075089,42743
ENSG00000075131,50555
ENSG00000075142,21878
ENSG00000075151,370596
ENSG00000075188,47017
ENSG00000075213,536947
ENSG00000075218,33940
ENSG00000075223,179821
ENSG00000075234,26047
ENSG00000075239,30908
ENSG00000075240,103778
ENSG00000075275,176786
ENSG00000075290,20735
ENSG00000075292,158508
ENSG00000075303,42792
ENSG00000075336,12008
ENSG00000075340,160607
ENSG00000075391,390043
ENSG00000075399,13764
ENSG00000075407,55959
ENSG00000075413,118439
ENSG00000075415,12788
ENSG00000075420,362091
ENSG00000075426,24869
ENSG00000075429,59634
ENSG00000075461,68691
ENSG00000075539,282965
ENSG00000075568,239615
ENSG00000075618,13839
ENSG00000075624,37493
ENSG00000075643,84660
ENSG00000075651,210546
ENSG00000075673,32064
ENSG00000075702,50227
ENSG00000075711,256770
ENSG00000075785,132273
ENSG00000075790,49193
ENSG00000075826,33218
ENSG00000075856,39186
ENSG00000075884,676990
ENSG00000075886,6815
ENSG00000075891,94341
ENSG00000075914,60825
ENSG00000075945,163882
ENSG00000075975,26626
ENSG00000076003,36817
ENSG00000076043,10844
ENSG00000076053,14173
ENSG00000076067,74373
ENSG00000076108,41220
ENSG00000076201,32424
ENSG00000076242,57496
ENSG00000076248,13395
ENSG00000076258,27901
ENSG00000076321,71751
ENSG00000076344,7679
ENSG00000076351,12555
ENSG00000076356,222142
ENSG00000076382,21460
ENSG00000076513,40577
ENSG00000076554,196487
ENSG00000076555,151631
ENSG00000076604,6951
ENSG00000076641,144258
ENSG00000076650,49643
ENSG00000076662,5885
ENSG00000076685,190420
ENSG00000076706,12992
ENSG00000076716,115386
ENSG00000076770,120651
ENSG00000076826,22441
ENSG00000076864,73148
ENSG00000076924,10020
ENSG00000076928,46977
ENSG00000076944,10992
ENSG00000076984,10635
ENSG00000077009,9313
ENSG00000077044,117610
ENSG00000077063,163488
ENSG00000077097,67002
ENSG00000077147,69342
ENSG00000077150,8414
ENSG00000077152,10323
ENSG00000077157,244007
ENSG00000077232,78423
ENSG00000077235,90358
ENSG00000077238,51110
ENSG00000077254,63865
ENSG00000077264,283076
ENSG00000077312,14752
ENSG00000077327,108779
ENSG00000077348,10985
ENSG00000077380,62749
ENSG00000077420,129462
ENSG00000077454,12118
ENSG00000077458,21456
ENSG00000077463,8457
ENSG00000077498,117884
ENSG00000077514,175266
ENSG00000077522,100490
ENSG00000077549,146764
ENSG00000077585,79360
ENSG00000077684,65524
ENSG00000077713,55142
ENSG00000077721,16547
ENSG00000077782,68619
ENSG00000077800,30476
ENSG00000077935,69556
ENSG00000077942,98897
ENSG00000077943,205968
ENSG00000077984,10659
ENSG00000078018,310060
ENSG00000078043,116942
ENSG00000078053,247716
ENSG00000078061,10820
ENSG00000078070,100857
ENSG00000078081,41624
ENSG00000078098,74467
ENSG00000078114,513038
ENSG00000078124,165930
ENSG00000078140,84683
ENSG00000078142,132596
ENSG00000078177,101402
ENSG00000078237,52265
ENSG00000078246,63915
ENSG00000078269,117313
ENSG00000078295,433943
ENSG00000078304,166191
ENSG00000078319,17085
ENSG00000078369,105832
ENSG00000078399,12742
ENSG00000078401,6833
ENSG00000078403,218984
ENSG00000078487,28166
ENSG00000078549,59171
ENSG00000078579,10164
ENSG00000078589,18395
ENSG00000078596,7283
ENSG00000078618,89746
ENSG00000078668,14313
ENSG00000078674,105135
ENSG00000078687,149595
ENSG00000078699,159961
ENSG00000078747,177507
ENSG00000078795,54779
ENSG00000078804,9100
ENSG00000078808,15159
ENSG00000078814,46627
ENSG00000078900,83685
ENSG00000078902,35283
ENSG00000078967,29700
ENSG00000079101,53346
ENSG00000079112,90141
ENSG00000079134,53530
ENSG00000079150,14936
ENSG00000079156,208412
ENSG00000079215,81979
ENSG00000079246,98839
ENSG00000079257,26826
ENSG00000079263,110105
ENSG00000079277,59436
ENSG00000079308,234394
ENSG00000079313,33235
ENSG00000079332,23234
ENSG00000079335,175276
ENSG00000079337,36677
ENSG00000079385,53930
ENSG00000079387,63182
ENSG00000079393,14789
ENSG00000079432,27260
ENSG00000079435,25874
ENSG00000079459,43731
ENSG00000079462,6513
ENSG00000079482,391569
ENSG00000079616,14665
ENSG00000079691,341452
ENSG00000079739,66834
ENSG00000079785,39933
ENSG00000079805,115409
ENSG00000079819,223975
ENSG00000079931,105420
ENSG00000079950,67331
ENSG00000079974,16162
ENSG00000079999,17433
ENSG00000080007,22738
ENSG00000080031,28259
ENSG00000080166,42871
ENSG00000080189,18478
ENSG00000080200,122973
ENSG00000080224,937879
ENSG00000080293,85458
ENSG00000080298,307707
ENSG00000080345,98130
ENSG00000080371,45423
ENSG00000080493,509420
ENSG00000080503,213334
ENSG00000080546,108382
ENSG00000080561,101438
ENSG00000080572,37636
ENSG00000080573,50943
ENSG00000080603,43200
ENSG00000080608,123626
ENSG00000080618,51847
ENSG00000080644,28243
ENSG00000080802,148332
ENSG00000080815,87273
ENSG00000080819,14202
ENSG00000080822,25154
ENSG00000080823,80690
ENSG00000080824,58957
ENSG00000080839,99648
ENSG00000080845,222301
ENSG00000080854,60530
ENSG00000080947,31821
ENSG00000080986,45078
ENSG00000081014,97223
ENSG00000081019,50644
ENSG00000081026,295408
ENSG00000081041,2156
ENSG00000081051,25036
ENSG00000081052,161739
ENSG00000081059,37184
ENSG00000081087,124445
ENSG00000081148,98029
ENSG00000081154,20285
ENSG00000081177,52509
ENSG00000081181,31788
ENSG00000081189,187140
ENSG00000081237,119019
ENSG00000081277,49541
ENSG00000081307,24052
ENSG00000081320,42920
ENSG00000081377,129602
ENSG00000081386,22264
ENSG00000081479,235425
ENSG00000081665,35912
ENSG00000081692,4986
ENSG00000081721,7480
ENSG00000081760,77899
ENSG00000081791,18192
ENSG00000081818,3805
ENSG00000081853,174215
ENSG00000081870,29355
ENSG00000081913,264892
ENSG00000081923,156889
ENSG00000081985,91360
ENSG00000082014,39132
ENSG00000082068,374150
ENSG00000082074,169276
ENSG00000082126,53824
ENSG00000082146,92988
ENSG00000082153,16744
ENSG00000082196,24384
ENSG00000082212,75177
ENSG00000082213,22766
ENSG00000082258,41107
ENSG00000082269,148233
ENSG00000082293,345912
ENSG00000082397,238319
ENSG00000082438,190055
ENSG00000082458,60655
ENSG00000082497,13835
ENSG00000082512,48331
ENSG00000082515,28338
ENSG00000082516,50800
ENSG00000082641,13216
ENSG00000082684,119523
ENSG00000082701,273126
ENSG00000082781,139470
ENSG00000082805,505424
ENSG00000082898,60777
ENSG00000082996,149369
ENSG00000083067,917841
ENSG00000083093,38150
ENSG00000083097,103684
ENSG00000083099,70605
ENSG00000083123,239623
ENSG00000083168,122515
ENSG00000083223,66721
ENSG00000083290,97107
ENSG00000083307,177287
ENSG00000083312,100421
ENSG00000083444,41333
ENSG00000083454,24041
ENSG00000083457,86560
ENSG00000083520,29927
ENSG00000083535,234328
ENSG00000083544,177421
ENSG00000083635,50222
ENSG00000083642,191567
ENSG00000083720,140360
ENSG00000083750,41025
ENSG00000083782,41344
ENSG00000083799,59885
ENSG00000083807,32901
ENSG00000083812,8391
ENSG00000083814,7873
ENSG00000083817,7345
ENSG00000083828,50284
ENSG00000083838,7213
ENSG00000083844,31346
ENSG00000083845,8406
ENSG00000083857,138928
ENSG00000083896,39703
ENSG00000083937,28285
ENSG00000084070,78476
ENSG00000084072,71732
ENSG00000084073,36139
ENSG00000084090,23966
ENSG00000084092,14256
ENSG00000084093,58932
ENSG00000084110,23703
ENSG00000084112,79399
ENSG00000084207,2914
ENSG00000084234,76664
ENSG00000084444,98140
ENSG00000084453,154994
ENSG00000084463,18904
ENSG00000084623,9676
ENSG00000084628,60142
ENSG00000084636,52056
ENSG00000084652,18610
ENSG00000084676,278788
ENSG00000084693,28258
ENSG00000084710,117059
ENSG00000084731,56151
ENSG00000084733,103370
ENSG00000084734,26845
ENSG00000084754,54037
ENSG00000084764,56582
ENSG00000084774,26574
ENSG00000085063,33469
ENSG00000085117,55931
ENSG00000085185,76976
ENSG00000085224,281353
ENSG00000085231,19029
ENSG00000085265,14680
ENSG00000085274,16885
ENSG00000085276,580276
ENSG00000085365,120128
ENSG00000085377,180844
ENSG00000085382,131825
ENSG00000085415,40403
ENSG00000085433,71899
ENSG00000085449,89641
ENSG00000085465,13416
ENSG00000085491,66806
ENSG00000085511,125658
ENSG00000085514,32566
ENSG00000085552,18574
ENSG00000085563,210306
ENSG00000085644,13027
ENSG00000085662,16928
ENSG00000085719,47063
ENSG00000085721,34278
ENSG00000085733,38180
ENSG00000085741,24411
ENSG00000085760,32752
ENSG00000085788,50340
ENSG00000085831,57858
ENSG00000085832,165003
ENSG00000085840,31594
ENSG00000085871,74977
ENSG00000085872,24543
ENSG00000085978,85623
ENSG00000085982,91262
ENSG00000085998,31623
ENSG00000085999,32019
ENSG00000086015,249135
ENSG00000086061,14634
ENSG00000086062,63274
ENSG00000086065,17191
ENSG00000086102,80645
ENSG00000086159,9945
ENSG00000086189,56655
ENSG00000086200,224610
ENSG00000086232,36928
ENSG00000086288,51800
ENSG00000086289,268093
ENSG00000086300,82521
ENSG00000086475,30870
ENSG00000086504,4320
ENSG00000086506,720
ENSG00000086544,23748
ENSG00000086548,21234
ENSG00000086570,64851
ENSG00000086589,10285
ENSG00000086598,14049
ENSG00000086619,66857
ENSG00000086666,78825
ENSG00000086712,58087
ENSG00000086717,152012
ENSG00000086730,30182
ENSG00000086758,154632
ENSG00000086827,40548
ENSG00000086848,89386
ENSG00000086967,33429
ENSG00000086991,173834
ENSG00000087008,74441
ENSG00000087053,103549
ENSG00000087074,3637
ENSG00000087076,23492
ENSG00000087077,6067
ENSG00000087085,6980
ENSG00000087086,1570
ENSG00000087087,13561
ENSG00000087088,6983
ENSG00000087095,154644
ENSG00000087111,18411
ENSG00000087116,234608
ENSG00000087128,50141
ENSG00000087152,8308
ENSG00000087157,46465
ENSG00000087191,4874
ENSG00000087206,117628
ENSG00000087237,21922
ENSG00000087245,116991
ENSG00000087250,2014
ENSG00000087253,77594
ENSG00000087258,166054
ENSG00000087263,27583
ENSG00000087266,48027
ENSG00000087269,25473
ENSG00000087274,86219
ENSG00000087299,74666
ENSG00000087301,121926
ENSG00000087302,21180
ENSG00000087303,64425
ENSG00000087338,51724
ENSG00000087365,18579
ENSG00000087448,22992
ENSG00000087460,71474
ENSG00000087470,66450
ENSG00000087494,14649
ENSG00000087495,270202
ENSG00000087502,43837
ENSG00000087510,9977
ENSG00000087586,22948
ENSG00000087589,48275
ENSG00000087842,108765
ENSG00000087884,97323
ENSG00000087903,206408
ENSG00000087995,29510
ENSG00000088002,47253
ENSG00000088035,70978
ENSG00000088038,17932
ENSG00000088053,24559
ENSG00000088179,224977
ENSG00000088205,17686
ENSG00000088247,11446
ENSG00000088256,29637
ENSG00000088280,56005
ENSG00000088298,31972
ENSG00000088305,46971
ENSG00000088320,9607
ENSG00000088325,62534
ENSG00000088340,48825
ENSG00000088356,7709
ENSG00000088367,141295
ENSG00000088386,68871
ENSG00000088387,293196
ENSG00000088448,36529
ENSG00000088451,22188
ENSG00000088538,709271
ENSG00000088543,13002
ENSG00000088682,13845
ENSG00000088726,35929
ENSG00000088727,55425
ENSG00000088756,186000
ENSG00000088766,33960
ENSG00000088808,114380
ENSG00000088812,180100
ENSG00000088826,66767
ENSG00000088827,20158
ENSG00000088832,24194
ENSG00000088833,31680
ENSG00000088836,12142
ENSG00000088854,158320
ENSG00000088876,42885
ENSG00000088881,67234
ENSG00000088882,6553
ENSG00000088888,29324
ENSG00000088899,10975
ENSG00000088926,23492
ENSG00000088930,86494
ENSG00000088970,120639
ENSG00000088986,28643
ENSG00000088992,60556
ENSG00000089006,27383
ENSG00000089009,13648
ENSG00000089012,28627
ENSG00000089022,59994
ENSG00000089041,55213
ENSG00000089048,70564
ENSG00000089050,10685
ENSG00000089053,91651
ENSG00000089057,157937
ENSG00000089060,60734
ENSG00000089063,44871
ENSG00000089091,83914
ENSG00000089094,151927
ENSG00000089101,308189
ENSG00000089116,10247
ENSG00000089123,249540
ENSG00000089127,26439
ENSG00000089154,67513
ENSG00000089157,4536
ENSG00000089159,55332
ENSG00000089163,10933
ENSG00000089169,328501
ENSG00000089177,301344
ENSG00000089195,13330
ENSG00000089199,13843
ENSG00000089220,9460
ENSG00000089225,54531
ENSG00000089234,43810
ENSG00000089248,10101
ENSG00000089250,244028
ENSG00000089280,11467
ENSG00000089289,32877
ENSG00000089327,15151
ENSG00000089335,8758
ENSG00000089351,31687
ENSG00000089472,106318
ENSG00000089486,28159
ENSG00000089505,12744
ENSG00000089558,24251
ENSG00000089597,21900
ENSG00000089639,14181
ENSG00000089682,54403
ENSG00000089685,11450
ENSG00000089692,5943
ENSG00000089693,19479
ENSG00000089723,22590
ENSG00000089737,32925
ENSG00000089775,56107
ENSG00000089818,20942
ENSG00000089820,27632
ENSG00000089847,41460
ENSG00000089876,60099
ENSG00000089902,137912
ENSG00000089916,102426
ENSG00000090006,36935
ENSG00000090013,17999
ENSG00000090020,68172
ENSG00000090054,115326
ENSG00000090060,65678
ENSG00000090061,53875
ENSG00000090097,16562
ENSG00000090104,4261
ENSG00000090238,4601
ENSG00000090263,12618
ENSG00000090266,32013
ENSG00000090273,46633
ENSG00000090316,50260
ENSG00000090339,15522
ENSG00000090372,27483
ENSG00000090376,65427
ENSG00000090382,5853
ENSG00000090432,8703
ENSG00000090447,15889
ENSG00000090470,16429
ENSG00000090487,27288
ENSG00000090520,18397
ENSG00000090530,165709
ENSG00000090539,10663
ENSG00000090554,12024
ENSG00000090565,97362
ENSG00000090581,12182
ENSG00000090612,33423
ENSG00000090615,60164
ENSG00000090621,15974
ENSG00000090659,7571
ENSG00000090661,55685
ENSG00000090674,11385
ENSG00000090686,105308
ENSG00000090776,13139
ENSG00000090857,48205
ENSG00000090861,37724
ENSG00000090863,159717
ENSG00000090889,130782
ENSG00000090905,217423
ENSG00000090924,15746
ENSG00000090932,9586
ENSG00000090971,2380
ENSG00000090975,166535
ENSG00000090989,51438
ENSG00000091009,85618
ENSG00000091010,2889
ENSG00000091039,208012
ENSG00000091073,44319
ENSG00000091106,41279
ENSG00000091127,82610
ENSG00000091128,106813
ENSG00000091129,309094
ENSG00000091136,79388
ENSG00000091137,56981
ENSG00000091140,40568
ENSG00000091157,385263
ENSG00000091164,54391
ENSG00000091181,60289
ENSG00000091262,74594
ENSG00000091317,21540
ENSG00000091409,79105
ENSG00000091428,317619
ENSG00000091436,192580
ENSG00000091483,22152
ENSG00000091490,116327
ENSG00000091513,50601
ENSG00000091527,16575
ENSG00000091536,71096
ENSG00000091542,26876
ENSG00000091583,44492
ENSG00000091592,119997
ENSG00000091622,105292
ENSG00000091640,8591
ENSG00000091651,8751
ENSG00000091656,186042
ENSG00000091664,41122
ENSG00000091732,33164
ENSG00000091831,472928
ENSG00000091844,126823
ENSG00000091879,63777
ENSG00000091947,12758
ENSG00000091972,30465
ENSG00000091986,52733
ENSG00000092009,2912
ENSG00000092010,2804
ENSG00000092020,37050
ENSG00000092036,10933
ENSG00000092051,10755
ENSG00000092054,22920
ENSG00000092067,2312
ENSG00000092068,58379
ENSG00000092094,8688
ENSG00000092096,6606
ENSG00000092098,13977
ENSG00000092108,113539
ENSG00000092140,60906
ENSG00000092148,107692
ENSG00000092199,60358
ENSG00000092200,63362
ENSG00000092201,32543
ENSG00000092203,22578
ENSG00000092208,22750
ENSG00000092295,15318
ENSG00000092330,3031
ENSG00000092345,83514
ENSG00000092377,191284
ENSG00000092421,131268
ENSG00000092439,134324
ENSG00000092445,25914
ENSG00000092470,41432
ENSG00000092529,53451
ENSG00000092531,54123
ENSG00000092607,106510
ENSG00000092621,95807
ENSG00000092758,24915
ENSG00000092820,53627
ENSG00000092841,5150
ENSG00000092847,60724
ENSG00000092850,4181
ENSG00000092853,49760
ENSG00000092871,83329
ENSG00000092929,17327
ENSG00000092931,45584
ENSG00000092964,144147
ENSG00000092969,99283
ENSG00000092978,204098
ENSG00000093000,24092
ENSG00000093009,41155
ENSG00000093010,28242
ENSG00000093072,79445
ENSG00000093100,23845
ENSG00000093134,14148
ENSG00000093144,54897
ENSG00000093167,131063
ENSG00000093183,53111
ENSG00000093217,74588
ENSG00000094631,23605
ENSG00000094755,50697
ENSG00000094804,16778
ENSG00000094841,148497
ENSG00000094880,25693
ENSG00000094914,17408
ENSG00000094916,49191
ENSG00000094975,79484
ENSG00000095002,260079
ENSG00000095015,80603
ENSG00000095059,6163
ENSG00000095066,109737
ENSG00000095139,30643
ENSG00000095203,148989
ENSG00000095209,82088
ENSG00000095261,27455
ENSG00000095303,25173
ENSG00000095319,59397
ENSG00000095321,16395
ENSG00000095370,40393
ENSG00000095380,26345
ENSG00000095383,56638
ENSG00000095397,103393
ENSG00000095485,35382
ENSG00000095539,16353
ENSG00000095564,106555
ENSG00000095574,18005
ENSG00000095585,82416
ENSG00000095587,149318
ENSG00000095596,4410
ENSG00000095627,53034
ENSG00000095637,249643
ENSG00000095713,165828
ENSG00000095739,5422
ENSG00000095752,6081
ENSG00000095777,278303
ENSG00000095787,90619
ENSG00000095794,86167
ENSG00000095906,6254
ENSG00000095917,2949
ENSG00000095932,6539
ENSG00000095951,156237
ENSG00000095970,4680
ENSG00000096006,17053
ENSG00000096060,154998
ENSG00000096063,88376
ENSG00000096070,36046
ENSG00000096080,16488
ENSG00000096088,17398
ENSG00000096092,15475
ENSG00000096093,167763
ENSG00000096264,15281
ENSG00000096384,7722
ENSG00000096401,62719
ENSG00000096433,76209
ENSG00000096654,22375
ENSG00000096696,45097
ENSG00000096717,33734
ENSG00000096746,12017
ENSG00000096872,115891
ENSG00000096968,145558
ENSG00000096996,39949
ENSG00000097007,174659
ENSG00000097021,130122
ENSG00000097033,43614
ENSG00000097046,24913
ENSG00000097096,44127
ENSG00000099139,472331
ENSG00000099194,17593
ENSG00000099203,4251
ENSG00000099204,336948
ENSG00000099219,68041
ENSG00000099246,38065
ENSG00000099250,158770
ENSG00000099251,22125
ENSG00000099256,103992
ENSG00000099282,56201
ENSG00000099284,59436
ENSG00000099290,65621
ENSG00000099308,53899
ENSG00000099326,11644
ENSG00000099330,3006
ENSG00000099331,138756
ENSG00000099337,12231
ENSG00000099338,35168
ENSG00000099341,9288
ENSG00000099364,25728
ENSG00000099365,21382
ENSG00000099377,3940
ENSG00000099381,26910
ENSG00000099385,61334
ENSG00000099617,15558
ENSG00000099622,15496
ENSG00000099624,3079
ENSG00000099625,9740
ENSG00000099715,741998
ENSG00000099725,107576
ENSG00000099769,4558
ENSG00000099783,44347
ENSG00000099785,25747
ENSG00000099795,5988
ENSG00000099797,48895
ENSG00000099800,1961
ENSG00000099804,10332
ENSG00000099810,135015
ENSG00000099812,13206
ENSG00000099814,31502
ENSG00000099817,8806
ENSG00000099821,16316
ENSG00000099822,27278
ENSG00000099834,9501
ENSG00000099840,3164
ENSG00000099849,3621
ENSG00000099860,2137
ENSG00000099864,39394
ENSG00000099866,16167
ENSG00000099875,13779
ENSG00000099889,46927
ENSG00000099899,5517
ENSG00000099901,11417
ENSG00000099904,18551
ENSG00000099910,54325
ENSG00000099917,91719
ENSG00000099937,13607
ENSG00000099940,32207
ENSG00000099942,36340
ENSG00000099949,16763
ENSG00000099953,16090
ENSG00000099954,198200
ENSG00000099956,51078
ENSG00000099957,19022
